Customer_Id,Age,Income_Level,Claim_History,Credit_Score,Risk1,Risk2,Risk3,Risk4,RiskFinal
14558,42,141906,2,564,2,1,2,3,2
14559,32,95586,2,531,2,2,2,3,2
14560,25,139652,4,796,1,1,3,1,1
14561,33,110664,0,584,2,1,1,3,2
14562,39,114610,3,537,2,1,3,3,3
14563,44,53868,0,709,2,3,1,2,2
14564,20,31418,5,760,1,3,3,1,2
14565,43,119953,4,515,2,1,3,3,3
14566,67,34245,3,771,3,3,3,1,3
14567,40,114188,3,744,2,1,3,2,2
14568,63,67865,5,598,3,2,3,3,3
14569,25,28480,1,792,1,3,2,1,2
14570,37,109929,4,551,2,1,3,3,3
14571,42,116560,5,765,2,1,3,1,2
14572,25,111937,4,703,1,1,3,2,2
14573,39,97654,3,506,2,2,3,3,2.5
14574,65,120414,5,739,3,1,3,2,3
14575,57,149999,1,759,3,1,2,1,2
14576,31,44655,1,588,2,3,2,3,2.5
14577,64,117086,5,654,3,1,3,2,3
14578,43,107509,4,614,2,1,3,3,3
14579,45,83708,4,518,2,2,3,3,2.5
14580,34,108458,1,518,2,1,2,3,2
14581,65,41025,4,733,3,3,3,2,3
14582,52,71316,4,619,3,2,3,3,3
14583,60,71452,0,728,3,2,1,2,2
14584,62,70831,0,700,3,2,1,2,2
14585,42,101769,3,532,2,1,3,3,3
14586,30,67745,1,599,1,2,2,3,2
14587,53,56511,4,517,3,3,3,3,3
14588,67,116595,2,843,3,1,2,1,2
14589,42,65508,2,793,2,2,2,1,2
14590,69,27683,4,564,3,3,3,3,3
14591,42,35656,3,810,2,3,3,1,3
14592,32,121417,5,720,2,1,3,2,2
14593,20,144547,4,716,1,1,3,2,2
14594,44,149999,0,741,2,1,1,2,1.5
14595,64,30452,1,729,3,3,2,2,2.5
14596,39,62525,3,630,2,2,3,3,2.5
14597,34,25225,4,564,2,3,3,3,3
14598,37,68589,4,763,2,2,3,1,2
14599,32,105403,2,637,2,1,2,3,2
14600,37,99298,2,647,2,2,2,3,2
14601,69,144759,5,697,3,1,3,2,3
14602,44,136827,1,569,2,1,2,3,2
14603,27,87365,0,547,1,2,1,3,2
14604,36,98309,4,674,2,2,3,2,2
14605,40,132847,2,737,2,1,2,2,2
14606,38,48951,2,641,2,3,2,3,2.5
14607,44,146623,1,533,2,1,2,3,2
14608,24,65029,0,577,1,2,1,3,2
14609,36,57997,3,650,2,3,3,3,3
14610,22,28499,4,603,1,3,3,3,3
14611,54,106676,3,741,3,1,3,2,3
14612,38,122994,5,802,2,1,3,1,2
14613,23,56856,2,714,1,3,2,2,2
14614,60,61842,1,701,3,2,2,2,2
14615,66,88984,4,644,3,2,3,3,3
14616,34,114662,1,634,2,1,2,3,2
14617,69,116874,2,723,3,1,2,2,2
14618,36,31498,4,818,2,3,3,1,3
14619,51,30165,3,727,3,3,3,2,3
14620,20,54432,3,776,1,3,3,1,2
14621,31,107377,4,772,2,1,3,1,2
14622,23,39514,3,720,1,3,3,2,3
14623,51,133962,3,664,3,1,3,2,3
14624,42,93501,5,510,2,2,3,3,2.5
14625,56,82727,5,625,3,2,3,3,3
14626,61,118161,0,631,3,1,1,3,2
14627,46,75125,4,657,2,2,3,2,2
14628,33,71749,4,719,2,2,3,2,2
14629,39,52013,1,742,2,3,2,2,2
14630,27,71054,3,714,1,2,3,2,2
14631,42,98879,4,721,2,2,3,2,2
14632,60,117981,2,798,3,1,2,1,2
14633,52,111995,0,522,3,1,1,3,2
14634,26,94284,0,648,1,2,1,3,2
14635,38,120517,2,540,2,1,2,3,2
14636,53,23662,4,719,3,3,3,2,3
14637,31,123906,0,508,2,1,1,3,2
14638,44,75457,3,596,2,2,3,3,2.5
14639,24,145270,4,684,1,1,3,2,2
14640,27,123345,5,611,1,1,3,3,2
14641,19,68042,3,567,1,2,3,3,3
14642,37,94141,4,598,2,2,3,3,2.5
14643,25,107036,1,580,1,1,2,3,2
14644,37,114581,1,744,2,1,2,2,2
14645,59,110041,4,639,3,1,3,3,3
14646,31,116922,3,649,2,1,3,3,3
14647,28,65910,5,648,1,2,3,3,3
14648,32,44052,2,753,2,3,2,1,2
14649,46,65020,3,537,2,2,3,3,2.5
14650,40,67327,1,626,2,2,2,3,2
14651,56,35820,3,723,3,3,3,2,3
14652,26,106281,0,791,1,1,1,1,1
14653,70,48580,3,720,3,3,3,2,3
14654,33,78658,3,719,2,2,3,2,2
14655,24,142144,3,599,1,1,3,3,2
14656,25,59602,5,723,1,3,3,2,3
14657,44,70666,4,645,2,2,3,3,2.5
14658,55,36450,0,775,3,3,1,1,2
14659,70,133935,5,602,3,1,3,3,3
14660,42,106211,1,596,2,1,2,3,2
14661,27,57392,3,573,1,3,3,3,3
14662,33,126478,0,837,2,1,1,1,1
14663,31,84661,0,600,2,2,1,3,2
14664,31,69427,3,749,2,2,3,2,2
14665,21,84041,1,565,1,2,2,3,2
14666,69,83190,1,650,3,2,2,3,2.5
14667,26,143606,4,669,1,1,3,2,2
14668,68,85209,4,521,3,2,3,3,3
14669,25,26108,0,582,1,3,1,3,2
14670,69,36397,3,631,3,3,3,3,3
14671,51,72603,4,756,3,2,3,1,3
14672,31,130340,4,578,2,1,3,3,3
14673,38,110060,0,835,2,1,1,1,1
14674,61,100688,3,714,3,1,3,2,3
14675,63,135504,1,531,3,1,2,3,3
14676,40,38543,3,736,2,3,3,2,2.5
14677,66,77705,4,659,3,2,3,2,2.5
14678,25,94061,4,649,1,2,3,3,3
14679,35,139072,2,609,2,1,2,3,2
14680,53,34151,0,838,3,3,1,1,2
14681,37,26839,4,590,2,3,3,3,3
14682,52,37679,3,608,3,3,3,3,3
14683,35,79736,0,545,2,2,1,3,2
14684,69,82911,4,694,3,2,3,2,2.5
14685,36,89660,4,824,2,2,3,1,2
14686,66,51986,1,595,3,3,2,3,3
14687,25,137891,4,746,1,1,3,2,2
14688,44,124059,3,538,2,1,3,3,3
14689,35,38437,5,770,2,3,3,1,3
14690,35,128996,1,613,2,1,2,3,2
14691,39,52589,4,520,2,3,3,3,3
14692,58,110967,4,755,3,1,3,1,2
14693,68,108278,4,637,3,1,3,3,3
14694,46,105129,5,572,2,1,3,3,3
14695,35,140813,0,768,2,1,1,1,1
14696,68,90692,4,551,3,2,3,3,3
14697,66,76617,4,654,3,2,3,2,2.5
14698,67,39674,4,801,3,3,3,1,3
14699,55,135444,1,659,3,1,2,2,2
14700,65,113225,4,528,3,1,3,3,3
14701,57,55604,0,685,3,3,1,2,3
14702,60,66784,5,761,3,2,3,1,3
14703,56,115480,0,664,3,1,1,2,2
14704,67,67872,0,549,3,2,1,3,3
14705,55,104369,3,710,3,1,3,2,3
14706,42,99959,3,831,2,2,3,1,2
14707,25,38691,5,714,1,3,3,2,3
14708,33,93908,3,549,2,2,3,3,2.5
14709,68,52736,3,703,3,3,3,2,3
14710,37,91515,5,668,2,2,3,2,2
14711,38,98577,0,583,2,2,1,3,2
14712,50,49493,0,749,2,3,1,2,2
14713,36,87010,1,632,2,2,2,3,2
14714,69,121075,1,508,3,1,2,3,3
14715,34,54314,4,738,2,3,3,2,2.5
14716,25,46594,3,596,1,3,3,3,3
14717,46,63509,0,667,2,2,1,2,2
14718,40,79808,0,847,2,2,1,1,1.5
14719,69,145022,0,539,3,1,1,3,2
14720,23,73817,2,725,1,2,2,2,2
14721,22,115780,0,783,1,1,1,1,1
14722,43,148252,4,516,2,1,3,3,3
14723,68,39153,4,657,3,3,3,2,3
14724,58,54853,1,684,3,3,2,2,2.5
14725,64,34003,1,588,3,3,2,3,3
14726,39,124040,0,523,2,1,1,3,2
14727,33,144217,4,568,2,1,3,3,3
14728,31,121708,1,568,2,1,2,3,2
14729,34,25321,3,793,2,3,3,1,3
14730,37,139981,1,562,2,1,2,3,2
14731,61,120204,5,703,3,1,3,2,3
14732,32,146246,1,684,2,1,2,2,2
14733,60,48194,0,810,3,3,1,1,2
14734,26,84796,4,679,1,2,3,2,2
14735,36,55676,3,715,2,3,3,2,2.5
14736,24,51719,3,681,1,3,3,2,3
14737,26,67464,2,530,1,2,2,3,2
14738,36,38487,4,647,2,3,3,3,3
14739,36,63663,5,576,2,2,3,3,2.5
14740,26,48331,4,650,1,3,3,3,3
14741,41,145059,4,635,2,1,3,3,3
14742,39,131823,0,777,2,1,1,1,1
14743,23,67276,2,761,1,2,2,1,1.5
14744,47,123955,0,580,2,1,1,3,2
14745,41,119061,0,654,2,1,1,2,1.5
14746,55,41271,0,624,3,3,1,3,3
14747,32,55626,4,545,2,3,3,3,3
14748,42,54533,1,710,2,3,2,2,2
14749,55,39502,4,730,3,3,3,2,3
14750,68,104528,2,768,3,1,2,1,2
14751,62,45466,1,835,3,3,2,1,3
14752,63,135219,5,585,3,1,3,3,3
14753,26,77029,1,799,1,2,2,1,1.5
14754,39,39723,5,689,2,3,3,2,2.5
14755,65,67590,0,760,3,2,1,1,2
14756,20,118264,1,510,1,1,2,3,2
14757,63,113392,4,804,3,1,3,1,2
14758,50,80657,3,514,2,2,3,3,2.5
14759,34,64180,5,810,2,2,3,1,2
14760,42,117683,5,775,2,1,3,1,2
14761,34,101623,3,586,2,1,3,3,3
14762,55,39577,0,821,3,3,1,1,2
14763,36,103597,2,578,2,1,2,3,2
14764,31,90553,3,705,2,2,3,2,2
14765,54,52063,4,726,3,3,3,2,3
14766,36,35161,5,505,2,3,3,3,3
14767,63,99715,0,821,3,2,1,1,2
14768,25,96322,2,843,1,2,2,1,1.5
14769,37,95806,1,724,2,2,2,2,2
14770,33,30599,4,576,2,3,3,3,3
14771,66,120373,5,564,3,1,3,3,3
14772,36,32337,0,846,2,3,1,1,2
14773,38,57009,0,808,2,3,1,1,2
14774,41,67188,0,616,2,2,1,3,2
14775,67,33347,3,555,3,3,3,3,3
14776,68,69520,1,722,3,2,2,2,2
14777,58,96640,1,716,3,2,2,2,2
14778,61,117599,5,628,3,1,3,3,3
14779,67,104515,4,606,3,1,3,3,3
14780,19,141502,2,505,1,1,2,3,2
14781,26,69782,4,701,1,2,3,2,2
14782,57,107273,3,581,3,1,3,3,3
14783,22,63868,5,508,1,2,3,3,3
14784,38,132413,1,687,2,1,2,2,2
14785,29,24618,0,700,1,3,1,2,2
14786,47,87004,0,644,2,2,1,3,2
14787,43,51988,5,574,2,3,3,3,3
14788,34,84899,1,646,2,2,2,3,2
14789,39,70955,1,768,2,2,2,1,2
14790,18,80470,4,749,1,2,3,2,2
14791,41,145806,3,798,2,1,3,1,2
14792,59,66632,5,570,3,2,3,3,3
14793,26,36705,4,641,1,3,3,3,3
14794,25,37406,4,712,1,3,3,2,3
14795,34,97334,3,549,2,2,3,3,2.5
14796,26,81432,5,565,1,2,3,3,3
14797,30,117606,4,833,1,1,3,1,1
14798,66,51935,3,706,3,3,3,2,3
14799,42,40375,4,572,2,3,3,3,3
14800,21,66171,4,678,1,2,3,2,2
14801,46,32816,2,837,2,3,2,1,2
14802,38,56230,3,577,2,3,3,3,3
14803,30,107607,5,638,1,1,3,3,2
14804,61,27170,3,811,3,3,3,1,3
14805,65,66825,0,722,3,2,1,2,2
14806,34,113404,3,531,2,1,3,3,3
14807,39,131809,0,655,2,1,1,2,1.5
14808,47,69561,4,680,2,2,3,2,2
14809,22,39419,3,751,1,3,3,1,2
14810,25,123108,3,643,1,1,3,3,2
14811,19,55093,3,555,1,3,3,3,3
14812,69,61549,0,567,3,2,1,3,3
14813,69,112043,3,745,3,1,3,2,3
14814,24,31722,0,747,1,3,1,2,2
14815,67,39485,4,707,3,3,3,2,3
14816,69,109807,4,609,3,1,3,3,3
14817,54,122683,0,650,3,1,1,3,2
14818,44,72974,0,834,2,2,1,1,1.5
14819,46,85255,2,711,2,2,2,2,2
14820,49,88725,0,566,2,2,1,3,2
14821,23,121937,0,554,1,1,1,3,1
14822,35,83419,4,513,2,2,3,3,2.5
14823,39,35122,5,692,2,3,3,2,2.5
14824,20,70301,3,716,1,2,3,2,2
14825,62,119808,5,649,3,1,3,3,3
14826,57,143445,4,800,3,1,3,1,2
14827,40,105359,4,715,2,1,3,2,2
14828,38,36628,0,803,2,3,1,1,2
14829,69,25891,4,790,3,3,3,1,3
14830,23,26221,0,641,1,3,1,3,2
14831,38,100912,4,507,2,1,3,3,3
14832,55,91618,5,525,3,2,3,3,3
14833,22,110871,4,671,1,1,3,2,2
14834,68,93851,3,839,3,2,3,1,3
14835,42,103831,0,801,2,1,1,1,1
14836,18,129828,5,652,1,1,3,2,2
14837,25,69795,0,682,1,2,1,2,1.5
14838,55,102170,0,679,3,1,1,2,2
14839,20,146613,3,650,1,1,3,3,2
14840,53,116784,3,844,3,1,3,1,2
14841,48,42572,2,637,2,3,2,3,2.5
14842,69,35833,4,796,3,3,3,1,3
14843,41,99058,0,614,2,2,1,3,2
14844,54,58649,3,507,3,3,3,3,3
14845,59,95900,4,573,3,2,3,3,3
14846,23,70992,4,645,1,2,3,3,3
14847,49,137729,5,510,2,1,3,3,3
14848,70,47061,0,741,3,3,1,2,3
14849,24,135143,4,671,1,1,3,2,2
14850,25,110155,5,797,1,1,3,1,1
14851,64,45054,3,545,3,3,3,3,3
14852,36,56569,4,551,2,3,3,3,3
14853,43,145271,1,622,2,1,2,3,2
14854,42,22443,3,584,2,3,3,3,3
14855,52,74441,5,751,3,2,3,1,3
14856,28,39351,0,519,1,3,1,3,2
14857,21,117592,5,694,1,1,3,2,2
14858,50,71038,0,634,2,2,1,3,2
14859,60,117057,3,783,3,1,3,1,2
14860,29,143444,4,578,1,1,3,3,2
14861,21,27351,3,645,1,3,3,3,3
14862,19,40162,0,511,1,3,1,3,2
14863,34,134193,1,837,2,1,2,1,1.5
14864,69,50443,5,804,3,3,3,1,3
14865,44,41766,3,809,2,3,3,1,3
14866,42,31034,4,578,2,3,3,3,3
14867,70,94605,0,657,3,2,1,2,2
14868,59,134289,4,751,3,1,3,1,2
14869,67,38062,0,583,3,3,1,3,3
14870,69,144790,4,517,3,1,3,3,3
14871,69,33305,5,658,3,3,3,2,3
14872,43,111329,0,640,2,1,1,3,2
14873,20,41430,0,714,1,3,1,2,2
14874,26,71900,3,759,1,2,3,1,2
14875,32,38895,5,838,2,3,3,1,3
14876,63,108180,5,531,3,1,3,3,3
14877,37,83601,1,832,2,2,2,1,2
14878,55,119484,1,835,3,1,2,1,2
14879,45,52092,1,798,2,3,2,1,2
14880,44,94267,0,813,2,2,1,1,1.5
14881,55,80593,1,571,3,2,2,3,2.5
14882,65,40763,0,843,3,3,1,1,2
14883,33,34371,3,695,2,3,3,2,2.5
14884,68,98859,1,541,3,2,2,3,2.5
14885,65,96515,2,747,3,2,2,2,2
14886,36,120599,4,715,2,1,3,2,2
14887,41,33332,0,787,2,3,1,1,2
14888,48,119407,4,743,2,1,3,2,2
14889,60,58121,2,799,3,3,2,1,3
14890,29,53191,0,662,1,3,1,2,2
14891,26,113791,5,556,1,1,3,3,2
14892,55,118161,0,591,3,1,1,3,2
14893,46,74322,4,662,2,2,3,2,2
14894,30,32015,1,649,1,3,2,3,3
14895,24,51770,0,841,1,3,1,1,1
14896,48,33967,4,712,2,3,3,2,2.5
14897,62,125619,0,542,3,1,1,3,2
14898,45,36897,4,710,2,3,3,2,2.5
14899,70,56032,3,595,3,3,3,3,3
14900,40,25510,0,807,2,3,1,1,2
14901,40,54660,2,671,2,3,2,2,2
14902,67,117782,4,628,3,1,3,3,3
14903,36,71153,3,571,2,2,3,3,2.5
14904,68,129579,0,712,3,1,1,2,2
14905,31,143853,5,731,2,1,3,2,2
14906,40,49528,3,768,2,3,3,1,3
14907,63,87419,3,752,3,2,3,1,3
14908,44,141670,0,592,2,1,1,3,2
14909,45,78998,3,517,2,2,3,3,2.5
14910,36,66709,4,632,2,2,3,3,2.5
14911,35,39861,5,552,2,3,3,3,3
14912,49,127559,2,719,2,1,2,2,2
14913,54,117564,2,524,3,1,2,3,3
14914,52,52877,5,557,3,3,3,3,3
14915,57,20001,3,839,3,3,3,1,3
14916,35,87132,3,755,2,2,3,1,2
14917,53,52148,0,627,3,3,1,3,3
14918,31,113042,4,509,2,1,3,3,3
14919,24,53770,4,583,1,3,3,3,3
14920,42,107625,0,704,2,1,1,2,1.5
14921,34,88360,4,806,2,2,3,1,2
14922,65,119421,0,745,3,1,1,2,2
14923,65,88950,3,528,3,2,3,3,3
14924,38,63174,2,732,2,2,2,2,2
14925,69,120099,3,796,3,1,3,1,2
14926,44,49584,2,818,2,3,2,1,2
14927,31,85471,0,814,2,2,1,1,1.5
14928,38,120630,3,714,2,1,3,2,2
14929,40,130918,1,724,2,1,2,2,2
14930,35,59825,3,738,2,3,3,2,2.5
14931,26,69371,5,821,1,2,3,1,2
14932,45,102801,3,577,2,1,3,3,3
14933,40,119257,5,539,2,1,3,3,3
14934,61,38412,4,623,3,3,3,3,3
14935,31,119585,3,825,2,1,3,1,2
14936,55,38102,4,751,3,3,3,1,3
14937,30,121915,4,570,1,1,3,3,2
14938,38,119079,3,829,2,1,3,1,2
14939,27,109720,2,602,1,1,2,3,2
14940,53,35782,0,543,3,3,1,3,3
14941,43,136768,5,700,2,1,3,2,2
14942,21,140313,3,703,1,1,3,2,2
14943,60,126607,3,662,3,1,3,2,3
14944,66,56201,3,799,3,3,3,1,3
14945,28,111510,4,805,1,1,3,1,1
14946,42,124258,0,509,2,1,1,3,2
14947,37,143762,5,759,2,1,3,1,2
14948,44,147512,1,813,2,1,2,1,1.5
14949,32,91239,3,699,2,2,3,2,2
14950,55,144334,3,591,3,1,3,3,3
14951,65,72155,0,574,3,2,1,3,3
14952,38,51541,1,594,2,3,2,3,2.5
14953,69,142683,3,791,3,1,3,1,2
14954,34,36122,3,787,2,3,3,1,3
14955,38,83282,5,850,2,2,3,1,2
14956,37,39375,3,826,2,3,3,1,3
14957,31,113250,1,605,2,1,2,3,2
14958,46,49176,4,589,2,3,3,3,3
14959,55,116240,4,797,3,1,3,1,2
14960,35,89341,4,661,2,2,3,2,2
14961,66,95856,0,705,3,2,1,2,2
14962,44,121752,4,835,2,1,3,1,2
14963,35,143142,1,541,2,1,2,3,2
14964,32,146352,2,693,2,1,2,2,2
14965,22,101806,1,636,1,1,2,3,2
14966,57,142704,4,746,3,1,3,2,3
14967,36,117212,4,768,2,1,3,1,2
14968,63,36903,1,584,3,3,2,3,3
14969,26,67778,3,790,1,2,3,1,2
14970,53,117112,0,518,3,1,1,3,2
14971,51,110481,1,515,3,1,2,3,3
14972,68,37791,1,750,3,3,2,2,2.5
14973,37,84745,4,516,2,2,3,3,2.5
14974,37,111972,3,767,2,1,3,1,2
14975,36,60639,5,843,2,2,3,1,2
14976,37,44686,4,767,2,3,3,1,3
14977,63,57029,4,591,3,3,3,3,3
14978,65,89513,3,701,3,2,3,2,2.5
14979,59,47248,2,613,3,3,2,3,3
14980,24,100528,3,579,1,1,3,3,2
14981,68,94483,3,542,3,2,3,3,3
14982,24,144543,0,845,1,1,1,1,1
14983,63,147426,3,732,3,1,3,2,3
14984,64,52529,5,590,3,3,3,3,3
14985,56,106372,1,764,3,1,2,1,2
14986,32,128643,4,710,2,1,3,2,2
14987,47,34790,3,558,2,3,3,3,3
14988,24,120544,1,558,1,1,2,3,2
14989,64,40118,4,720,3,3,3,2,3
14990,57,87362,5,656,3,2,3,2,2.5
14991,49,45729,0,781,2,3,1,1,2
14992,26,30612,4,516,1,3,3,3,3
14993,28,57024,5,574,1,3,3,3,3
14994,56,145030,0,701,3,1,1,2,2
14995,62,109456,5,768,3,1,3,1,2
14996,40,65638,2,721,2,2,2,2,2
14997,68,56107,5,637,3,3,3,3,3
14998,33,70761,3,702,2,2,3,2,2
14999,35,123066,0,504,2,1,1,3,2
15000,38,121141,4,593,2,1,3,3,3
15001,31,97001,5,729,2,2,3,2,2
15002,46,65132,0,724,2,2,1,2,2
15003,38,65160,3,724,2,2,3,2,2
15004,28,128365,1,765,1,1,2,1,1
15005,66,25383,5,594,3,3,3,3,3
15006,51,117472,3,805,3,1,3,1,2
15007,50,26237,0,779,2,3,1,1,2
15008,40,33946,0,657,2,3,1,2,2
15009,63,67695,4,538,3,2,3,3,3
15010,46,74803,0,829,2,2,1,1,1.5
15011,49,48864,5,636,2,3,3,3,3
15012,64,24522,4,600,3,3,3,3,3
15013,25,73917,0,677,1,2,1,2,1.5
15014,48,56410,4,725,2,3,3,2,2.5
15015,65,33936,0,570,3,3,1,3,3
15016,32,91327,0,850,2,2,1,1,1.5
15017,68,103227,4,512,3,1,3,3,3
15018,62,47482,3,583,3,3,3,3,3
15019,65,85079,4,677,3,2,3,2,2.5
15020,69,123488,2,792,3,1,2,1,2
15021,50,70504,5,675,2,2,3,2,2
15022,68,122026,1,722,3,1,2,2,2
15023,20,112802,0,715,1,1,1,2,1
15024,38,72874,0,543,2,2,1,3,2
15025,35,114497,2,679,2,1,2,2,2
15026,27,53844,3,691,1,3,3,2,3
15027,57,70052,2,639,3,2,2,3,2.5
15028,68,115379,0,724,3,1,1,2,2
15029,20,80986,0,665,1,2,1,2,1.5
15030,67,38017,0,586,3,3,1,3,3
15031,63,50359,0,543,3,3,1,3,3
15032,37,46047,3,626,2,3,3,3,3
15033,39,78895,3,833,2,2,3,1,2
15034,48,120209,5,814,2,1,3,1,2
15035,34,110455,3,648,2,1,3,3,3
15036,26,128508,1,634,1,1,2,3,2
15037,25,52551,3,629,1,3,3,3,3
15038,61,145837,3,566,3,1,3,3,3
15039,45,67373,5,566,2,2,3,3,2.5
15040,24,104035,1,639,1,1,2,3,2
15041,53,144566,5,575,3,1,3,3,3
15042,68,52478,4,831,3,3,3,1,3
15043,34,113419,1,650,2,1,2,3,2
15044,62,108293,0,808,3,1,1,1,1
15045,61,34614,0,814,3,3,1,1,2
15046,55,41347,0,638,3,3,1,3,3
15047,21,51840,4,765,1,3,3,1,2
15048,53,141720,0,629,3,1,1,3,2
15049,52,114840,4,583,3,1,3,3,3
15050,36,32516,4,638,2,3,3,3,3
15051,42,89421,3,715,2,2,3,2,2
15052,38,52651,3,683,2,3,3,2,2.5
15053,24,37741,0,686,1,3,1,2,2
15054,38,133138,0,603,2,1,1,3,2
15055,61,53862,0,639,3,3,1,3,3
15056,69,51026,2,690,3,3,2,2,2.5
15057,24,70715,1,567,1,2,2,3,2
15058,65,26547,5,552,3,3,3,3,3
15059,70,111390,1,669,3,1,2,2,2
15060,61,133954,4,697,3,1,3,2,3
15061,37,93483,0,842,2,2,1,1,1.5
15062,49,115458,0,551,2,1,1,3,2
15063,45,110638,0,724,2,1,1,2,1.5
15064,37,79242,5,559,2,2,3,3,2.5
15065,20,39813,0,514,1,3,1,3,2
15066,24,80986,5,725,1,2,3,2,2
15067,32,24647,5,635,2,3,3,3,3
15068,43,56606,0,843,2,3,1,1,2
15069,58,38726,3,645,3,3,3,3,3
15070,28,144405,2,551,1,1,2,3,2
15071,41,91118,1,684,2,2,2,2,2
15072,54,101353,5,648,3,1,3,3,3
15073,31,82057,4,791,2,2,3,1,2
15074,68,126031,0,691,3,1,1,2,2
15075,43,38169,1,602,2,3,2,3,2.5
15076,45,83105,0,670,2,2,1,2,2
15077,42,56201,2,831,2,3,2,1,2
15078,54,71277,4,658,3,2,3,2,2.5
15079,45,119543,4,647,2,1,3,3,3
15080,59,54718,3,715,3,3,3,2,3
15081,25,35739,4,667,1,3,3,2,3
15082,68,108939,5,700,3,1,3,2,3
15083,44,106741,3,530,2,1,3,3,3
15084,24,118509,5,508,1,1,3,3,2
15085,34,132739,4,596,2,1,3,3,3
15086,37,68215,0,830,2,2,1,1,1.5
15087,39,116849,0,761,2,1,1,1,1
15088,21,77151,2,553,1,2,2,3,2
15089,48,98030,4,798,2,2,3,1,2
15090,68,20953,1,801,3,3,2,1,3
15091,50,56301,5,708,2,3,3,2,2.5
15092,24,99448,0,831,1,2,1,1,1
15093,20,64239,3,713,1,2,3,2,2
15094,69,143930,0,712,3,1,1,2,2
15095,53,148387,4,745,3,1,3,2,3
15096,32,82013,3,507,2,2,3,3,2.5
15097,53,25579,1,573,3,3,2,3,3
15098,33,47160,2,540,2,3,2,3,2.5
15099,47,98138,0,579,2,2,1,3,2
15100,38,106176,0,648,2,1,1,3,2
15101,38,143109,1,525,2,1,2,3,2
15102,68,114522,5,730,3,1,3,2,3
15103,51,42214,0,545,3,3,1,3,3
15104,69,35438,0,843,3,3,1,1,2
15105,40,122101,3,648,2,1,3,3,3
15106,64,55467,0,720,3,3,1,2,3
15107,70,109150,4,647,3,1,3,3,3
15108,24,124381,5,693,1,1,3,2,2
15109,47,50936,4,642,2,3,3,3,3
15110,31,39949,4,521,2,3,3,3,3
15111,62,51523,5,753,3,3,3,1,3
15112,39,30488,3,613,2,3,3,3,3
15113,26,72291,0,600,1,2,1,3,2
15114,35,64127,3,837,2,2,3,1,2
15115,31,68613,0,779,2,2,1,1,1.5
15116,69,114179,4,552,3,1,3,3,3
15117,37,117425,4,503,2,1,3,3,3
15118,65,131894,3,571,3,1,3,3,3
15119,63,119445,5,540,3,1,3,3,3
15120,39,145365,4,761,2,1,3,1,2
15121,68,73576,0,688,3,2,1,2,2
15122,25,128931,3,573,1,1,3,3,2
15123,25,134412,3,539,1,1,3,3,2
15124,20,135319,1,716,1,1,2,2,1.5
15125,64,135348,4,748,3,1,3,2,3
15126,67,113519,0,712,3,1,1,2,2
15127,53,53079,0,509,3,3,1,3,3
15128,44,73873,3,547,2,2,3,3,2.5
15129,54,110568,0,779,3,1,1,1,1
15130,26,135878,1,708,1,1,2,2,1.5
15131,24,107994,4,732,1,1,3,2,2
15132,67,69856,4,727,3,2,3,2,2.5
15133,24,123100,0,659,1,1,1,2,1
15134,20,128199,4,689,1,1,3,2,2
15135,37,120935,2,847,2,1,2,1,1.5
15136,40,39813,5,755,2,3,3,1,3
15137,68,146942,5,832,3,1,3,1,2
15138,70,106584,4,650,3,1,3,3,3
15139,65,68963,2,676,3,2,2,2,2
15140,39,74219,3,646,2,2,3,3,2.5
15141,24,145125,0,753,1,1,1,1,1
15142,47,144788,4,724,2,1,3,2,2
15143,30,90718,0,696,1,2,1,2,1.5
15144,47,83326,1,712,2,2,2,2,2
15145,30,36688,4,754,1,3,3,1,2
15146,31,124902,5,551,2,1,3,3,3
15147,56,115839,0,596,3,1,1,3,2
15148,57,86145,0,707,3,2,1,2,2
15149,39,121850,5,541,2,1,3,3,3
15150,41,146016,1,718,2,1,2,2,2
15151,63,65199,5,644,3,2,3,3,3
15152,40,36388,4,678,2,3,3,2,2.5
15153,30,26027,0,649,1,3,1,3,2
15154,34,118605,0,739,2,1,1,2,1.5
15155,59,147369,2,551,3,1,2,3,3
15156,68,117283,1,642,3,1,2,3,3
15157,39,84018,4,599,2,2,3,3,2.5
15158,62,96401,4,766,3,2,3,1,3
15159,45,60801,5,833,2,2,3,1,2
15160,24,52953,1,677,1,3,2,2,2
15161,69,117083,4,652,3,1,3,2,3
15162,44,61391,3,666,2,2,3,2,2
15163,37,59489,4,533,2,3,3,3,3
15164,70,23062,3,832,3,3,3,1,3
15165,48,53177,1,509,2,3,2,3,2.5
15166,41,122873,2,529,2,1,2,3,2
15167,32,50240,4,534,2,3,3,3,3
15168,34,38415,0,772,2,3,1,1,2
15169,32,93208,4,549,2,2,3,3,2.5
15170,20,68736,3,589,1,2,3,3,3
15171,67,123079,2,806,3,1,2,1,2
15172,62,23986,1,535,3,3,2,3,3
15173,24,56628,4,755,1,3,3,1,2
15174,20,81109,5,841,1,2,3,1,2
15175,20,70363,3,842,1,2,3,1,2
15176,35,119923,5,551,2,1,3,3,3
15177,20,114775,1,555,1,1,2,3,2
15178,69,87132,5,832,3,2,3,1,3
15179,57,119402,2,531,3,1,2,3,3
15180,39,45236,1,742,2,3,2,2,2
15181,62,72590,4,747,3,2,3,2,2.5
15182,61,94584,3,580,3,2,3,3,3
